,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis,label
0,0.5171048045158386,0.334168404340744,-0.2066526859998703,1.0,0.5162135362625122,0.3265838027000427,-0.2114139348268509,1.0,0.5154594779014587,0.3296396732330322,-0.21133925020694733,0.9999997615814209,0.5146921873092651,0.332645982503891,-0.21136228740215302,1.0,0.5168308615684509,0.32053905725479126,-0.21874843537807465,1.0,0.5162662863731384,0.3188219666481018,-0.2189016342163086,1.0,0.5157366394996643,0.3174717128276825,-0.21887364983558655,1.0,0.508228063583374,0.34829938411712646,-0.21258369088172913,0.9999995231628418,0.5103805065155029,0.32444146275520325,-0.2850828766822815,0.9999997615814209,0.513664722442627,0.358561247587204,-0.20290103554725647,0.9999997615814209,0.513598620891571,0.347787469625473,-0.2116643190383911,0.9999997615814209,0.48939672112464905,0.4216357469558716,-0.18268907070159912,0.999988317489624,0.5061043500900269,0.38241222500801086,-0.13764116168022156,0.9999643564224243,0.47571250796318054,0.4961705505847931,-0.07726067304611206,0.4228799045085907,0.5101372003555298,0.47450006008148193,-0.1138903871178627,0.4088141620159149,0.4838257133960724,0.5619497895240784,0.042122721672058105,0.7511804103851318,0.5369076132774353,0.6444620490074158,-0.14712101221084595,0.43314409255981445,0.4906994700431824,0.5764920711517334,0.033892273902893066,0.5714053511619568,0.5438392758369446,0.6593191027641296,-0.1425529420375824,0.3599417805671692,0.4932093620300293,0.5797723531723022,0.029271917417645454,0.6046965718269348,0.5475208163261414,0.6611512303352356,-0.16842517256736755,0.3643321692943573,0.4939149022102356,0.5734007954597473,0.043667860329151154,0.5812748670578003,0.5444987416267395,0.6663400530815125,-0.1545230895280838,0.31979790329933167,0.5537577867507935,0.5171663761138916,-0.03743964806199074,0.999987006187439,0.5509257316589355,0.5207703113555908,0.03783920407295227,0.9999905824661255,0.5160261392593384,0.6475515961647034,-0.0976954773068428,0.997455894947052,0.5194036364555359,0.6396316885948181,0.035627882927656174,0.2568356692790985,0.5190761089324951,0.8299494385719299,-0.05588718503713608,0.9948062300682068,0.526910662651062,0.8013246059417725,0.14398711919784546,0.6308369040489197,0.5221108794212341,0.8664143681526184,-0.05877063423395157,0.8671663999557495,0.53321373462677,0.8375521302223206,0.15010157227516174,0.5169041156768799,0.5213186740875244,0.8845016956329346,-0.17332778871059418,0.9852002859115601,0.5005511045455933,0.856010913848877,0.07525599002838135,0.8065796494483948,Trikonsana
1,0.5275567770004272,0.34966060519218445,-0.43084952235221863,1.0,0.531711757183075,0.33550527691841125,-0.4226110279560089,1.0,0.5346163511276245,0.33515915274620056,-0.42253002524375916,0.9999996423721313,0.5375879406929016,0.33467063307762146,-0.4225131869316101,1.0,0.5233097672462463,0.33612537384033203,-0.42161718010902405,1.0,0.5202811360359192,0.3358973562717438,-0.4215017855167389,0.9999997615814209,0.5172490477561951,0.33577224612236023,-0.4214490056037903,1.0,0.5416474938392639,0.338191956281662,-0.3174714744091034,0.9999996423721313,0.51363205909729,0.3389963209629059,-0.31303051114082336,0.9999979734420776,0.5329296588897705,0.36062169075012207,-0.38819774985313416,0.9999990463256836,0.5221877098083496,0.36078333854675293,-0.3869975507259369,0.9999980926513672,0.5605739951133728,0.4053618907928467,-0.20822979509830475,0.9999805688858032,0.4968964457511902,0.40229782462120056,-0.20212998986244202,0.999982476234436,0.5675253868103027,0.49679338932037354,-0.15596319735050201,0.9437842965126038,0.4891422986984253,0.48499879240989685,-0.1479255110025406,0.917987048625946,0.5684298872947693,0.5826939940452576,-0.2254306524991989,0.9385257363319397,0.48564302921295166,0.5721673369407654,-0.23008964955806732,0.9158281683921814,0.572575032711029,0.6107696890830994,-0.24663591384887695,0.8889999389648438,0.48160213232040405,0.6009847521781921,-0.24998272955417633,0.8398482203483582,0.5672469139099121,0.6115656495094299,-0.2768779695034027,0.9055578708648682,0.4839896559715271,0.6034125685691833,-0.28130269050598145,0.8591328263282776,0.5646799802780151,0.6008084416389465,-0.23749199509620667,0.8802374005317688,0.4874761402606964,0.593346357345581,-0.2437211275100708,0.8408210277557373,0.5473988056182861,0.5793431401252747,0.011191902682185173,0.9999740123748779,0.5063711404800415,0.5767912864685059,-0.01109251007437706,0.9999668598175049,0.5706221461296082,0.7215182185173035,0.02182242088019848,0.9811431169509888,0.4877570569515228,0.719595730304718,-0.03202027082443237,0.9927269220352173,0.5886173844337463,0.8479358553886414,0.14314214885234833,0.9811450839042664,0.47174155712127686,0.8626205921173096,0.06187482550740242,0.981888473033905,0.5859541296958923,0.8675497174263,0.14939124882221222,0.8078269362449646,0.47411686182022095,0.8862054347991943,0.06538272649049759,0.7704397439956665,0.6032601594924927,0.8966853618621826,0.03521332889795303,0.9463064074516296,0.4550240933895111,0.9147537350654602,-0.05444737896323204,0.9502354264259338,Trikonsana
2,0.5286573171615601,0.3506309986114502,-0.42794281244277954,1.0,0.5321804285049438,0.3344096839427948,-0.4187554121017456,1.0,0.5351758599281311,0.33356961607933044,-0.41872096061706543,1.0,0.5382407307624817,0.33259135484695435,-0.4187171757221222,1.0,0.5233803987503052,0.3357422649860382,-0.4176614284515381,1.0,0.5200999975204468,0.33558717370033264,-0.41753968596458435,1.0,0.5168071389198303,0.33554771542549133,-0.41747376322746277,1.0,0.5418044924736023,0.3336069881916046,-0.3128693103790283,1.0,0.512526273727417,0.33698534965515137,-0.30469104647636414,1.0,0.534481406211853,0.3599417209625244,-0.38513436913490295,0.9999998807907104,0.5233169794082642,0.36100491881370544,-0.38301536440849304,0.9999996423721313,0.5627583265304565,0.3997722864151001,-0.20897534489631653,0.9999985694885254,0.49387824535369873,0.39991843700408936,-0.18724587559700012,0.999990701675415,0.5682377219200134,0.49753043055534363,-0.16979995369911194,0.9889463782310486,0.48706015944480896,0.4900692403316498,-0.1472540944814682,0.9609212279319763,0.5697884559631348,0.5783972144126892,-0.2568715512752533,0.9833969473838806,0.48248428106307983,0.5589205622673035,-0.26105329394340515,0.8873963952064514,0.5729215145111084,0.6045581102371216,-0.2816915214061737,0.9552860856056213,0.47966596484184265,0.5811625123023987,-0.2888394892215729,0.8000845313072205,0.5691694617271423,0.6032074093818665,-0.3117602467536926,0.9614995718002319,0.48100149631500244,0.5794607996940613,-0.317081481218338,0.8165508508682251,0.5662758350372314,0.5928243398666382,-0.26939165592193604,0.9524062871932983,0.48523595929145813,0.5694666504859924,-0.2752387821674347,0.8059566617012024,0.5475090742111206,0.5702774524688721,-0.003961239941418171,0.9999936819076538,0.5043638944625854,0.5720027685165405,0.003997213672846556,0.9999841451644897,0.5677041411399841,0.7202945351600647,-0.007790765725076199,0.9983591437339783,0.4821789860725403,0.7244188189506531,-0.00322879571467638,0.9983807802200317,0.5881982445716858,0.8538747429847717,0.10848267376422882,0.997244119644165,0.4657330811023712,0.8597635626792908,0.12898460030555725,0.9956563711166382,0.5869854092597961,0.873572826385498,0.11449090391397476,0.9245973229408264,0.47085273265838623,0.8810349106788635,0.1360490322113037,0.9244838953018188,0.5977049469947815,0.9034149646759033,-0.007481900509446859,0.9887612462043762,0.4420264661312103,0.9112257957458496,0.019426889717578888,0.9850549697875977,Trikonsana
3,0.5291374325752258,0.3496602475643158,-0.4168976843357086,1.0,0.5323496460914612,0.33380618691444397,-0.40718844532966614,1.0,0.5352810621261597,0.333017498254776,-0.40717557072639465,1.0,0.5382880568504333,0.3320966064929962,-0.4071728587150574,1.0,0.5236197710037231,0.33507248759269714,-0.4071018099784851,1.0,0.5203244686126709,0.33492040634155273,-0.4069788157939911,1.0,0.5170194506645203,0.3348887264728546,-0.40690410137176514,1.0,0.5411818623542786,0.3338583707809448,-0.3040737807750702,1.0,0.5121482014656067,0.33696624636650085,-0.2994552552700043,0.9999998807907104,0.534635066986084,0.3590395152568817,-0.3750874996185303,0.9999998807907104,0.523489773273468,0.36009740829467773,-0.37402063608169556,0.9999995231628418,0.560740053653717,0.4014844000339508,-0.2080235332250595,0.9999980926513672,0.49305593967437744,0.39951834082603455,-0.1895732283592224,0.9999905824661255,0.566876232624054,0.49947163462638855,-0.1673278957605362,0.9883849620819092,0.4872192144393921,0.4899824559688568,-0.14044171571731567,0.9661158323287964,0.5704646706581116,0.5829354524612427,-0.2409682720899582,0.9636235237121582,0.4850313663482666,0.5672755837440491,-0.2331460565328598,0.8833921551704407,0.5740258097648621,0.6079922914505005,-0.2626965045928955,0.902057409286499,0.48262786865234375,0.5935777425765991,-0.26356610655784607,0.7770271301269531,0.5707420110702515,0.6076176762580872,-0.29288095235824585,0.915671169757843,0.4847865700721741,0.5930566191673279,-0.28697898983955383,0.7976027727127075,0.56773841381073,0.5980865955352783,-0.25334787368774414,0.8985615968704224,0.48850545287132263,0.5824925303459167,-0.24668243527412415,0.7924851179122925,0.5458606481552124,0.5741167664527893,-0.004502993077039719,0.9999922513961792,0.50336092710495,0.5762931108474731,0.004539051093161106,0.9999856948852539,0.5663731694221497,0.7197983264923096,-0.0008426294079981744,0.9985502362251282,0.4811657965183258,0.7251205444335938,0.005597322713583708,0.9984638690948486,0.5879378914833069,0.8510498404502869,0.12331420183181763,0.9965336322784424,0.4646330177783966,0.8634781837463379,0.13767395913600922,0.995445966720581,0.5875269770622253,0.8702103495597839,0.12998919188976288,0.9064574837684631,0.46952298283576965,0.8851053714752197,0.14473584294319153,0.9177192449569702,0.5962228178977966,0.9007125496864319,0.011650650762021542,0.987060546875,0.44076240062713623,0.9128653407096863,0.029264746233820915,0.9842764139175415,Trikonsana
4,0.5290718078613281,0.3444434702396393,-0.3976622223854065,1.0,0.532552182674408,0.3303995430469513,-0.3863246440887451,1.0,0.5354467034339905,0.32989540696144104,-0.3863247036933899,1.0,0.5384190082550049,0.32925745844841003,-0.3863394856452942,1.0,0.5240441560745239,0.3314189314842224,-0.3849615156650543,1.0,0.5208765864372253,0.33135995268821716,-0.38481178879737854,1.0,0.517699122428894,0.3314209580421448,-0.3847074508666992,1.0,0.5415248274803162,0.33356913924217224,-0.28528621792793274,1.0,0.5133073925971985,0.3358112871646881,-0.27314287424087524,0.9999998807907104,0.5345390439033508,0.3553544580936432,-0.35762470960617065,0.9999998807907104,0.5234566926956177,0.35611143708229065,-0.35442018508911133,0.9999997615814209,0.5606194138526917,0.4043590724468231,-0.2011154592037201,0.9999985694885254,0.49425220489501953,0.40157410502433777,-0.16626381874084473,0.9999912977218628,0.5699254870414734,0.49986696243286133,-0.16702422499656677,0.9897353649139404,0.4870661795139313,0.4895946979522705,-0.1087900921702385,0.9505471587181091,0.5726103186607361,0.5815306305885315,-0.2504793107509613,0.9750816822052002,0.4838898777961731,0.5706832408905029,-0.20027107000350952,0.8748840689659119,0.5764161348342896,0.606536328792572,-0.2763424217700958,0.9307644963264465,0.4813176095485687,0.5984801650047302,-0.22335968911647797,0.7647907137870789,0.571671187877655,0.6059550642967224,-0.3047753572463989,0.9397006630897522,0.483702689409256,0.5995470881462097,-0.2567691504955292,0.7883865833282471,0.5687134861946106,0.5967365503311157,-0.2625029683113098,0.9246520400047302,0.4878222346305847,0.589142918586731,-0.21580810844898224,0.7792812585830688,0.5457500219345093,0.5760504603385925,-0.007699070032685995,0.9999923706054688,0.5035961866378784,0.5779808163642883,0.007771448697894812,0.999988317489624,0.5680177211761475,0.7202771306037903,-0.011600038036704063,0.995263934135437,0.4812720715999603,0.7258634567260742,0.01565736159682274,0.9956306219100952,0.5895017981529236,0.8509083390235901,0.12084594368934631,0.9892593622207642,0.46364128589630127,0.8617964386940002,0.1548054814338684,0.9871728420257568,0.589137613773346,0.8694515228271484,0.12814591825008392,0.7814257144927979,0.467859148979187,0.8833112716674805,0.16253751516342163,0.8326902389526367,0.5973107814788818,0.900909423828125,0.009271262213587761,0.9624525308609009,0.4416230022907257,0.9090795516967773,0.04820020869374275,0.9564332365989685,Trikonsana
5,0.5287608504295349,0.34537503123283386,-0.38725903630256653,1.0,0.5322838425636292,0.33140894770622253,-0.3767222464084625,1.0,0.5351558923721313,0.330924928188324,-0.37672820687294006,1.0,0.5381073355674744,0.33030328154563904,-0.37674057483673096,1.0,0.5238345861434937,0.33241036534309387,-0.3744291663169861,1.0,0.5207234621047974,0.3323477506637573,-0.37428340315818787,1.0,0.5176008939743042,0.3323962390422821,-0.37417304515838623,1.0,0.5414440035820007,0.3345091640949249,-0.2798772156238556,1.0,0.5134724974632263,0.3366202116012573,-0.26318636536598206,0.9999998807907104,0.5343007445335388,0.35632118582725525,-0.34893256425857544,0.9999998807907104,0.5233621001243591,0.3570496737957001,-0.344319611787796,0.9999996423721313,0.5611143112182617,0.4044382572174072,-0.2023397833108902,0.9999986886978149,0.4945942461490631,0.40169236063957214,-0.15891456604003906,0.9999914169311523,0.5699211955070496,0.5017232894897461,-0.17806023359298706,0.9936728477478027,0.4877164363861084,0.49223434925079346,-0.10375139862298965,0.9424353837966919,0.5728470087051392,0.5816478133201599,-0.258478581905365,0.9806174635887146,0.4835875332355499,0.5716492533683777,-0.19379466772079468,0.8597716689109802,0.5768385529518127,0.6082860827445984,-0.2832927405834198,0.9394752979278564,0.4809368848800659,0.5989730954170227,-0.21506118774414062,0.7457757592201233,0.5719153881072998,0.6082336902618408,-0.3111979365348816,0.9482879042625427,0.4828450679779053,0.6009880900382996,-0.2488998919725418,0.7712786197662354,0.5688056349754333,0.598297655582428,-0.27005869150161743,0.9325488805770874,0.48722243309020996,0.5905373692512512,-0.209286630153656,0.7585057616233826,0.5465847253799438,0.5765960812568665,-0.00944173987954855,0.9999892711639404,0.5041083097457886,0.5808033347129822,0.00951344147324562,0.9999828338623047,0.568160891532898,0.7203220725059509,-0.011212188750505447,0.9946272969245911,0.4813574552536011,0.7306851744651794,0.020887967199087143,0.9962064027786255,0.5898420810699463,0.8511209487915039,0.12440533190965652,0.9881068468093872,0.4626692235469818,0.8620429635047913,0.16169118881225586,0.9888719916343689,0.5895386934280396,0.8695527911186218,0.13205395638942719,0.7307315468788147,0.46636709570884705,0.8832995891571045,0.16971762478351593,0.827117383480072,0.5956637263298035,0.9012451767921448,0.013952487148344517,0.9658370018005371,0.4422200918197632,0.9088165760040283,0.05795178562402725,0.9661080241203308,Trikonsana
6,0.528423547744751,0.34562447667121887,-0.3858354389667511,1.0,0.5321774482727051,0.33156904578208923,-0.37602317333221436,1.0,0.5350439548492432,0.33108288049697876,-0.37602096796035767,1.0,0.5379899144172668,0.3304568827152252,-0.3760308623313904,1.0,0.5238043069839478,0.33256563544273376,-0.37344133853912354,1.0,0.5207597017288208,0.332492470741272,-0.37330755591392517,1.0,0.5177045464515686,0.3325297236442566,-0.3731994330883026,1.0,0.5415245890617371,0.3345283269882202,-0.280434787273407,1.0,0.5139394402503967,0.3366667330265045,-0.2637428641319275,0.9999998807907104,0.5339322686195374,0.3565640449523926,-0.34781548380851746,0.9999998807907104,0.5231442451477051,0.3572427034378052,-0.3431451916694641,0.9999997615814209,0.5612719655036926,0.40646207332611084,-0.20277152955532074,0.9999986886978149,0.4946100115776062,0.40204429626464844,-0.16171178221702576,0.9999909400939941,0.5697826743125916,0.5054133534431458,-0.17806480824947357,0.9951964020729065,0.48791074752807617,0.492696613073349,-0.10859701037406921,0.9361368417739868,0.5730209946632385,0.5890030264854431,-0.25179731845855713,0.9845343828201294,0.483611136674881,0.5733153223991394,-0.194949209690094,0.821246862411499,0.5772930383682251,0.6136168837547302,-0.27544698119163513,0.9471051692962646,0.4811570346355438,0.6000936627388,-0.21668876707553864,0.6890437602996826,0.5720047950744629,0.6142968535423279,-0.30316558480262756,0.9552435874938965,0.4829253554344177,0.6015485525131226,-0.2488972544670105,0.7205411791801453,0.5687109231948853,0.6055061221122742,-0.263220876455307,0.9409191012382507,0.487303763628006,0.591292142868042,-0.2098168432712555,0.7003481984138489,0.5465325713157654,0.579366147518158,-0.006771934684365988,0.999988317489624,0.5040025115013123,0.5824505090713501,0.006831665523350239,0.9999778270721436,0.5680988430976868,0.7230420112609863,-0.004617872182279825,0.9952017068862915,0.48134344816207886,0.7315444946289062,0.022632332518696785,0.9974809288978577,0.5897664427757263,0.8508672714233398,0.13131338357925415,0.9904198050498962,0.46183887124061584,0.8617022037506104,0.1680532544851303,0.9910578727722168,0.5896171927452087,0.8689522743225098,0.13861559331417084,0.7619187831878662,0.46492159366607666,0.8818488717079163,0.17673040926456451,0.8228298425674438,0.5952468514442444,0.901194155216217,0.021963048726320267,0.9726885557174683,0.443448930978775,0.9072882533073425,0.06526190042495728,0.9731536507606506,Trikonsana
7,0.529236912727356,0.3458643853664398,-0.3795446753501892,1.0,0.5332012176513672,0.33193448185920715,-0.3678211271762848,1.0,0.5360625982284546,0.33149978518486023,-0.36780911684036255,1.0,0.5390048623085022,0.3309268057346344,-0.36780303716659546,1.0,0.5247623324394226,0.33275434374809265,-0.36686649918556213,1.0,0.5217136144638062,0.33263009786605835,-0.36675435304641724,1.0,0.5186466574668884,0.33261850476264954,-0.3667091429233551,1.0,0.5423476696014404,0.33504804968833923,-0.2662704586982727,1.0,0.5146504640579224,0.3367405831813812,-0.25902679562568665,0.9999998807907104,0.5345346331596375,0.3568999767303467,-0.33982357382774353,0.9999998807907104,0.5237916707992554,0.3573820888996124,-0.3377636671066284,0.9999996423721313,0.5617440938949585,0.4080650508403778,-0.18754784762859344,0.9999985694885254,0.4946334958076477,0.4023244082927704,-0.16429349780082703,0.9999902248382568,0.5696483850479126,0.5077873468399048,-0.17062145471572876,0.9893821477890015,0.4887206554412842,0.49439844489097595,-0.12267670780420303,0.7871589660644531,0.5738324522972107,0.5944238901138306,-0.24215298891067505,0.9593797326087952,0.48389291763305664,0.5766547322273254,-0.20986708998680115,0.5386000275611877,0.5784543752670288,0.6175437569618225,-0.2700309157371521,0.8667587041854858,0.4816845953464508,0.6030314564704895,-0.23206332325935364,0.3818366825580597,0.5741584300994873,0.6196929812431335,-0.29977190494537354,0.8879826664924622,0.48314720392227173,0.6033433675765991,-0.26244908571243286,0.41769054532051086,0.5705415606498718,0.6117286086082458,-0.253411203622818,0.8592619299888611,0.4874209463596344,0.5932561159133911,-0.2235555797815323,0.39779242873191833,0.5476539134979248,0.5836284160614014,-0.0010570650920271873,0.9999884366989136,0.5043082237243652,0.5859305262565613,0.0011632940731942654,0.9999829530715942,0.5681080222129822,0.7265527844429016,-0.0010918362531811,0.99013352394104,0.48166000843048096,0.7327802777290344,0.013822904787957668,0.9958242177963257,0.5899047255516052,0.8511467576026917,0.16999287903308868,0.9800571203231812,0.461029589176178,0.8616243004798889,0.1569567620754242,0.986494779586792,0.589877724647522,0.8687627911567688,0.17958855628967285,0.632266104221344,0.4636044502258301,0.8813291192054749,0.16471993923187256,0.678756058216095,0.5954510569572449,0.9007360339164734,0.060657352209091187,0.9365231990814209,0.4436774253845215,0.9064868092536926,0.04829675331711769,0.9494349360466003,Trikonsana
8,0.5282233357429504,0.34538447856903076,-0.36276188492774963,1.0,0.5326182246208191,0.3316795229911804,-0.3506447970867157,1.0,0.535567581653595,0.3311416208744049,-0.3506348729133606,1.0,0.5385946035385132,0.3305228352546692,-0.3506373167037964,1.0,0.5239651203155518,0.33260437846183777,-0.3486633002758026,1.0,0.5208728909492493,0.332362562417984,-0.348561555147171,1.0,0.5177530646324158,0.33220168948173523,-0.34853601455688477,1.0,0.5421103835105896,0.33449748158454895,-0.24977688491344452,1.0,0.5136303901672363,0.336042195558548,-0.23873481154441833,0.9999998807907104,0.5335205793380737,0.3566546142101288,-0.32395821809768677,1.0,0.5225279331207275,0.35726964473724365,-0.320715069770813,0.9999998807907104,0.5612265467643738,0.4082539975643158,-0.17550094425678253,0.999998927116394,0.49356767535209656,0.4011867940425873,-0.14512795209884644,0.9999608993530273,0.5703667998313904,0.5068159699440002,-0.15419918298721313,0.9932489395141602,0.4887326657772064,0.4937725365161896,-0.12342048436403275,0.5121567249298096,0.5751952528953552,0.5953273177146912,-0.22201582789421082,0.9836756587028503,0.4849012494087219,0.57013338804245,-0.23344770073890686,0.23529036343097687,0.5800648331642151,0.6200884580612183,-0.24432185292243958,0.9383985996246338,0.4833235442638397,0.5926781296730042,-0.261199027299881,0.17871785163879395,0.5750699639320374,0.6226983666419983,-0.27242738008499146,0.9491932392120361,0.48476091027259827,0.5896961092948914,-0.2866353690624237,0.20394185185432434,0.5713081359863281,0.6138349175453186,-0.23358933627605438,0.9328708648681641,0.4881468415260315,0.5832723379135132,-0.246067076921463,0.19129975140094757,0.5474923253059387,0.5862199664115906,-0.0014634499093517661,0.9999902248382568,0.5036935806274414,0.5869465470314026,0.0015291273593902588,0.9999717473983765,0.5682927966117859,0.7286276817321777,0.006842470727860928,0.9931509494781494,0.4815919101238251,0.7317466139793396,0.02199685201048851,0.9974876642227173,0.5908470153808594,0.8531503677368164,0.1565251648426056,0.9877712726593018,0.46135953068733215,0.8593530058860779,0.1737501621246338,0.9906642436981201,0.590891420841217,0.8700860142707825,0.16511742770671844,0.6710557341575623,0.4639144241809845,0.8795587420463562,0.18219773471355438,0.7998753786087036,0.5953080654144287,0.9016268253326416,0.04205956682562828,0.9492958188056946,0.44419652223587036,0.9044576287269592,0.06578896939754486,0.9644076824188232,Trikonsana
9,0.5281291604042053,0.34461745619773865,-0.3871811628341675,1.0,0.5327598452568054,0.3315296769142151,-0.37509578466415405,1.0,0.5357726216316223,0.33086729049682617,-0.3750831186771393,1.0,0.5388619899749756,0.3301835358142853,-0.3750683069229126,1.0,0.5240105986595154,0.3323725163936615,-0.3741418123245239,1.0,0.520937979221344,0.3320712149143219,-0.3740331828594208,1.0,0.5178353786468506,0.331838458776474,-0.37398985028266907,1.0,0.5428735017776489,0.3343318700790405,-0.2704917788505554,1.0,0.5140998959541321,0.3356071412563324,-0.26231545209884644,0.9999998807907104,0.5336928963661194,0.356402188539505,-0.3467462956905365,1.0,0.5224997401237488,0.35707855224609375,-0.34471726417541504,0.9999998807907104,0.5616258382797241,0.40955695509910583,-0.18567825853824615,0.9999983310699463,0.49411121010780334,0.4018918573856354,-0.16658751666545868,0.9999823570251465,0.5698752999305725,0.5073158144950867,-0.15558524429798126,0.9912160634994507,0.4895959496498108,0.4922011196613312,-0.12752553820610046,0.7704144716262817,0.5747104287147522,0.59517902135849,-0.22481846809387207,0.9614812135696411,0.48560887575149536,0.5761488676071167,-0.22349463403224945,0.4815176725387573,0.5795952677726746,0.6193646788597107,-0.24832789599895477,0.8625596165657043,0.483549028635025,0.6033546924591064,-0.25144699215888977,0.3229788839817047,0.5750238299369812,0.6221386790275574,-0.27913978695869446,0.8860562443733215,0.4852694869041443,0.6024448275566101,-0.2777487337589264,0.3632854223251343,0.5713947415351868,0.6138935685157776,-0.23873838782310486,0.8604310154914856,0.4885617196559906,0.5936139225959778,-0.23671671748161316,0.34974581003189087,0.5474534630775452,0.5859454274177551,0.0006212116568349302,0.999992847442627,0.5035700798034668,0.5868750214576721,-0.0005026368307881057,0.9999852180480957,0.5688592791557312,0.7282223105430603,0.015521133318543434,0.9927833080291748,0.4833489656448364,0.7320367693901062,0.021181326359510422,0.9966049194335938,0.5915326476097107,0.8534858226776123,0.1677311509847641,0.9840690493583679,0.4615800678730011,0.8589228987693787,0.1773393601179123,0.9872768521308899,0.591744601726532,0.870541512966156,0.17617063224315643,0.5872726440429688,0.46385279297828674,0.8789811730384827,0.18612036108970642,0.6947305202484131,0.5963655710220337,0.901959240436554,0.04968531057238579,0.9445316791534424,0.4454154968261719,0.9044310450553894,0.06660228967666626,0.9600284695625305,Trikonsana
